seconds,positive,negative,anger,happy,fear,sad,excited,closeup,body,faces,num_characters,spoken_words,written_words,letters,brightness,saliency,sharpness,vibrance,loudness,tempo,motion
17.9,3.5,1,2,1,0,0,5,0,1,1,3,1,1,1,0.329217131,0.147265554,1,740.1231877,0.036689546,107.6660156,289948.4467
18,3.5,1,2,1,0,0,5,0,1,1,3,1,1,1,0.328332989,0.128583972,0.994771242,739.1061277,0.039631714,107.6660156,197750.59
18.1,3.5,1,2,0.5,0,0,6.5,0,1,1,3,1,1,1,0.3281919,0.122127577,1,746.135062,0.00777817,107.6660156,162910.1323
18.2,3.5,1,2,0.5,0,0,6.5,0,1,1,3,1,1,1,0.328346865,0.129278416,0.994771242,749.0867324,0.019748117,107.6660156,305933.2
18.3,3.5,1,2,1.5,0,0,6.5,0,1,1,3,1,1,1,0.330994581,0.157629766,0.984313725,775.6598393,0.055031083,107.6660156,308704.9363
18.4,3.5,1,2,1.5,0,0,6.5,0,1,1,3,1,1,1,0.332645887,0.165412334,0.984313725,795.5210637,0.06793188,107.6660156,166432.5233
18.5,3.5,1,2.5,1.5,0,0,6.5,0,1,1,3,1,1,1,0.334209363,0.166536672,0.984313725,802.4791208,0.061137212,107.6660156,93183.149
18.6,3.5,1,2.5,1.5,0,0,6.5,0,1,1,3,1,1,1,0.337176378,0.173088852,0.984313725,800.0539563,0.053321693,107.6660156,255053.4907
18.7,3.5,1.5,3.5,2.5,0,0,5.5,0,1,1,3,1,1,1,0.335926798,0.165468208,0.994771242,794.9841873,0.02902789,107.6660156,361131.0833
18.8,3.5,1.5,3.5,2.5,0,0,5.5,0,1,1,3,1,1,1,0.333526912,0.143511677,1,786.7503654,0.010882412,107.6660156,289712.2607
18.9,2,1.5,3.5,2.5,0,0,4,0,1,1,3,1,1,1,0.333152987,0.142338305,0.989542484,786.2075549,0.04223763,107.6660156,237049.8167
19,2,1.5,3.5,2.5,0,0,1,0,1,1,3,1,1,1,0.333219549,0.148353403,1,783.3261271,0.051513567,107.6660156,78195.41167
19.1,2,1.5,4.5,2.5,0,0,1,0,1,1,3,1,1,1,0.33189068,0.152461914,1,771.8991838,0.117627179,107.6660156,152741.5757
19.2,2,1.5,4.5,2.5,0,0,1,0,1,1,3,1,1,1,0.329453992,0.155319513,1,755.5148308,0.074410047,107.6660156,402013.3167
19.3,2,1.5,4.5,2.5,0,0,1,0,1,1,3,1,1,1,0.328567502,0.156210089,1,748.923196,0.075277802,107.6660156,133631.5507
19.4,2,1.5,4.5,2.5,0,0,1,0,1,1,3,1,1,1,0.329475886,0.153955711,1,753.3726849,0.02758832,107.6660156,251495.41
19.5,2,1.5,4.5,2.5,0,0,1,0,1,1,3,1,1,1,0.332534562,0.156748312,0.994771242,776.0276508,0.055035625,107.6660156,437026.0277
19.6,2,1.5,4.5,2.5,0,0,1,0,1,1,3,1,1,1,0.337981414,0.151164249,0.984313725,825.769279,0.034771834,107.6660156,445138.2097
19.7,2,1.5,4.5,2.5,0,0,1,0,1,1,3,1,1,1,0.340118171,0.15451902,1,855.3428169,0.014542886,107.6660156,641690.9267
19.8,2,1.5,3,2.5,0,0,1,0,1,1,3,1,1,1,0.341042089,0.179828042,1,875.5039454,0.00504212,107.6660156,283902.3884
19.9,2,1.5,3,2.5,0,0,1,0,1,1,3,1,0,0,0.343686425,0.165451104,0.977777778,896.0771737,0.004285071,107.6660156,366332.0733
20,2,1.5,2,3,0,0,1,0,1,1,3,1,0,0,0.371104761,0.164371237,0.890196078,717.6966298,0.005965767,107.6660156,941310.5046
20.1,1.5,1.5,0.5,2,0,0,0,0,1,1,2,1,0,0,0.372777983,0.154223682,1,577.1881104,0.004378799,107.6660156,424178.4537
20.2,1.5,1.5,0.5,2,0,0,0,0,1,1,2,1,0,0,0.367646737,0.161080323,0.986928105,582.1019874,0.004861209,107.6660156,664409.32
20.3,1.5,1,0.5,2,0,0,0,0,1,1,2,1,0,0,0.355729217,0.196283753,0.964705882,579.6604834,0.033701306,107.6660156,475036.4947
20.4,1.5,1,0.5,2.5,0,0,0,0,1,1,2,1,0,0,0.32991898,0.226407134,0.882352941,571.873476,0.081546587,107.6660156,509275.8767
20.5,1.5,1,0,2.5,0,0,0,0,1,1,2,1,0,0,0.32270614,0.22782225,0.907189542,560.5076631,0.084239572,107.6660156,384537.3933
20.6,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.319002123,0.206866904,0.924183007,530.9498847,0.071802826,107.6660156,403861.423
20.7,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.318843299,0.212347199,0.918954248,517.7289814,0.069774419,107.6660156,433425.23
20.8,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.320359142,0.213435048,0.874509804,514.8400135,0.061779443,107.6660156,179880.5707
20.9,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.321783009,0.21268929,0.854901961,518.8677456,0.037581098,107.6660156,235512.6167
21,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.322688114,0.214461321,0.854901961,519.1931782,0.049752315,107.6660156,176419.5813
21.1,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.32356769,0.212147646,0.85751634,518.4761246,0.033485791,107.6660156,169594.023
21.2,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.323753783,0.214549124,0.871895425,518.7670934,0.020584941,107.6660156,217164.64
21.3,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.32380418,0.212956121,0.901960784,519.4854809,0.039278607,107.6660156,140059.0823
21.4,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.323962508,0.208092729,0.911111111,520.2102285,0.02919472,107.6660156,181461.6133
21.5,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.324762969,0.206302454,0.871895425,522.4039982,0.037425394,107.6660156,128149.6683
21.6,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.32610037,0.20218482,0.861437908,521.6951342,0.068652698,107.6660156,133439.1577
21.7,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.325821702,0.205569239,0.941176471,516.3538132,0.033041082,107.6660156,156446.3567
21.8,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.325882246,0.213547938,1,517.3513894,0.025558974,107.6660156,85697.44
21.9,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.32628924,0.216478517,1,518.2245568,0.054124972,107.6660156,97747.11333
22,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.326352024,0.216853676,1,518.8236377,0.054051873,107.6660156,52500.11567
22.1,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.326423903,0.220252919,0.968627451,519.6986109,0.023854769,107.6660156,39189.10367
22.2,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.326384033,0.221782065,0.988235294,519.8334795,0.003971999,107.6660156,31774.828
22.3,1.5,0,0,3.5,0,0,0,0,1,1,1,1,0,0,0.20648001,0.231760856,1,179.6210262,0.003137704,107.6660156,960646.8369
22.4,0,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0.205794196,0.17801268,1,184.9143199,0.005791936,107.6660156,596485.3667
22.5,0,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0.207552682,0.151598705,1,193.4136094,0.010888176,107.6660156,351669.6973
22.6,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.210065252,0.155433543,1,202.3646478,0.014977311,107.6660156,297517.0027
22.7,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.212383385,0.156263684,1,207.0734781,0.014899759,107.6660156,291960.03
22.8,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.214360724,0.157828179,1,210.0199543,0.009737556,107.6660156,101380.2875
22.9,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.215280014,0.157459861,1,211.5297756,0.005980975,107.6660156,41254.85133
23,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.215464913,0.159960546,1,211.5188591,0.003439213,107.6660156,11843.43453
23.1,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.21550544,0.162100894,1,211.6563667,0.003155054,107.6660156,12182.44017
23.2,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.215507377,0.161453202,1,211.7060469,0.003213312,107.6660156,11782.40167
23.3,0,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0.298143345,0.180276181,1,464.343498,0.003686137,107.6660156,808236.901
23.4,0,0.5,0.5,0,0,0,0,0,1,1,1,0,0,0,0.462742223,0.221831098,0.99869281,966.0553004,0.004058895,107.6660156,58916.54633
23.5,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.461261112,0.219451286,0.979084967,965.0598302,0.003396818,107.6660156,53032.3248
23.6,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.458977636,0.218650794,1,966.5957211,0.003043934,107.6660156,48365.8938
23.7,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.45639523,0.21931445,1,967.9102726,0.002808162,107.6660156,75675.82
23.8,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.454618343,0.232699325,1,969.6186341,0.002615536,107.6660156,36699.9398
23.9,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.454234074,0.231127988,1,972.5084035,0.002601275,107.6660156,29481.28633
24,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.453648263,0.232396004,1,972.0461331,0.002486671,108.6022418,15941.47633
24.1,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.453041438,0.233423417,1,971.9684886,0.002710042,112.3471467,14733.1085
24.2,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.452653409,0.233986727,1,971.8923982,0.002709496,121.928267,14394.42333
24.3,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.45232933,0.23305738,1,971.6806939,0.002577079,123.046875,10970.6631
24.4,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.452620917,0.229318327,1,975.9751381,0.002334431,123.046875,20567.42933
24.5,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.454038515,0.229463145,1,989.9446624,0.002554506,123.046875,26935.541
24.6,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.452232735,0.232683361,1,976.2819842,0.002598399,123.046875,22963.17833
24.7,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.452131633,0.230373107,1,974.2338743,0.002618898,123.046875,10448.75817
24.8,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.452037046,0.234906951,1,973.8387439,0.002342342,123.046875,6979.263833
24.9,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.452025039,0.234125844,1,973.8581909,0.002200491,123.046875,7485.4041
25,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.451992923,0.233104132,1,973.9124468,0.002065587,123.046875,6112.157233
25.1,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.451935738,0.233542009,1,973.8883086,0.001825386,123.046875,7532.705233
25.2,1,0,0,0.5,0,0,0,0,1,1,1,0,0,0,0.294344125,0.179799535,1,469.1378444,0.001771843,123.046875,746201.9972
25.3,0,1,1.5,0,0,0,0,0,1,1,1,0,0,0,0.215721816,0.150153941,1,216.5939648,0.001791343,123.046875,16357.6732
25.4,0,1,1.5,0,0,0,0,0,1,1,1,0,0,0,0.215816595,0.150079821,1,216.2827822,0.001649162,123.046875,26309.19133
25.5,0,1,1.5,0,0,0,0,0,1,1,1,0,0,0,0.215825901,0.150492611,1,216.5658804,0.00170944,123.046875,17789.31223
25.6,0,1,1.5,0,0,0,0,0,1,1,1,1,0,0,0.21579658,0.150083242,1,216.5235381,0.001587878,123.046875,13175.414
25.7,0,1,1.5,0,0,0,0,0,1,1,1,1,0,0,0.216108804,0.150895138,1,216.5825468,0.001540172,123.046875,12140.22167
25.8,0,1,1.5,0,0,0,0,0,1,1,1,1,0,0,0.216118203,0.15293628,1,216.8249891,0.001412459,123.046875,7773.748333
25.9,0,1,1.5,0,0,0,0,0,1,1,1,1,0,0,0.215937244,0.152499544,1,216.7859978,0.001585934,123.046875,5557.782667
26,0,1.5,2,0,0,0,0,0,1,1,1,1,0,0,0.215911496,0.152906632,1,216.8664634,0.001398827,123.046875,7274.5227
26.1,0,1.5,2,0,0,0,0,0,1,1,1,1,0,0,0.216054051,0.155080049,1,217.7669066,0.001433665,123.046875,26920.7368
26.2,0,1.5,2,0,0,0,0,0,1,1,1,1,0,0,0.215826988,0.15128056,1,219.3309957,0.001466431,123.046875,184110.9767
26.3,0,1.5,2,0,0,0,0,0,1,1,1,1,0,0,0.20991623,0.1430738,1,201.4060178,0.001553188,123.046875,413070.9537
26.4,0,1.5,2,0,0,0,0,0,1,1,1,1,0,0,0.198841358,0.129377623,1,163.2097635,0.001726581,123.046875,478000.3167
26.5,0,1.5,2,0,0,0,0,0,1,1,1,1,0,0,0.191408431,0.119735222,1,141.0944315,0.059157412,123.046875,312848.725
26.6,0,1.5,2,0,0,0,0,0,1,1,1,1,0,0,0.181826761,0.111620826,1,108.6304798,0.042951713,123.046875,253748.3831
26.7,0,1.5,0.5,0,0,0,0,0,1,1,1,1,0,0,0.178864477,0.124778781,1,93.72837327,0.024969695,123.046875,369347.1967
26.8,0,1.5,0.5,0,0,0,0,0,1,1,1,1,0,0,0.116087907,0.135668674,1,37.56682149,0.006187265,123.046875,191701.85
26.9,0,1.5,0.5,0,0,0,0,0,1,1,1,1,0,0,0.093390071,0.14480364,1,24.1034726,0.001776756,123.046875,119403.8333
27,0,1.5,0,0,0,0,0,0,1,1,1,1,0,0,0.091483445,0.130720899,1,25.48386218,0.020845644,123.046875,82742.28867
27.1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.088385228,0.086961777,1,27.80625824,0.003585683,123.046875,72566.1062
27.2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.085704162,0.076050219,1,28.54559108,0.008212545,123.046875,101728.83
27.3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.08403965,0.088055327,1,29.03558556,0.010327848,123.046875,66158.25647
27.4,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.08383381,0.093882275,1,29.30730731,0.006877459,123.046875,8258.788667
27.5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.083870993,0.10135582,1,29.42854153,0.005748373,123.046875,2806.3933
27.6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.378710604,0.326011449,0.898039216,716.7795838,0.004864558,123.046875,530824.3065
27.7,1.5,0.5,0,1,0,0,0,0,1,1,1,1,0,0,0.377364747,0.32895343,0.920261438,710.0176319,0.003061434,123.046875,169199.05
27.8,1.5,0.5,0,1,0,0,0,0,1,1,1,1,0,0,0.378580752,0.328056012,0.952941176,717.6232434,0.004755444,123.046875,93890.46883
27.9,1.5,0.5,0,1,0,0,0,0,1,1,1,1,0,0,0.376032363,0.325924786,0.966013072,718.7623363,0.025956549,123.046875,110931.2117
28,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.374953775,0.326028553,0.911111111,718.2884751,0.062853533,123.046875,105528.8932
28.1,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.374745632,0.329800675,0.911111111,725.5429286,0.04270034,123.046875,98592.825
28.2,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.371842054,0.327921456,0.986928105,723.2642206,0.008156951,123.046875,81779.35667
28.3,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.370303222,0.329232804,0.994771242,721.8302948,0.066661617,123.046875,29569.0342
28.4,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.370444123,0.333332193,1,724.3363919,0.104365345,123.046875,19260.81433
28.5,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.370667216,0.326896324,0.930718954,725.0388151,0.077761833,123.046875,11103.1129
28.6,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.371488024,0.330687831,0.877124183,726.2917054,0.040912069,123.046875,12144.1731
28.7,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.371482219,0.329875935,0.879738562,725.4152177,0.006656846,123.046875,11027.52767
28.8,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.371492916,0.326565636,0.883660131,725.508886,0.001000043,123.046875,7093.611867
28.9,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.371424372,0.328272669,0.895424837,725.2927114,0.000539723,123.046875,8794.098
29,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.372597668,0.329813218,0.890196078,732.7197723,0.000442465,123.046875,19938.9556
29.1,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.371887617,0.332180487,0.899346405,727.6054833,0.003669505,123.046875,14792.728
29.2,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.371052969,0.336852308,0.962091503,719.3819135,0.050348637,123.046875,14442.16767
29.3,1.5,0.5,0,1.5,0,0,0,0,1,1,1,1,0,0,0.370941193,0.33569148,0.967320261,718.4199191,0.040266501,123.046875,6078.298533
29.4,1.5,0.5,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0.323429544,0.287889984,0.966013072,648.0344792,0.076168204,123.046875,1023390.864
29.5,1.5,1.5,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0.228662532,0.185700602,1,507.6371414,0.048210806,123.046875,71793.10224
29.6,2,1,1.5,1.5,0,0,0,0,1,1,4,1,0,0,0.230687808,0.185366493,1,515.1911008,0.040621241,123.046875,77943.5719
29.7,2,1,2.5,1.5,0,0,0,0,1,1,4,1,0,0,0.233034663,0.188714423,1,523.8688175,0.063615824,123.046875,86536.99
29.8,2,1,2.5,1.5,0,0,0,0,1,1,4,1,0,0,0.234272057,0.182232941,1,531.9213536,0.014917138,123.046875,76427.13667
29.9,2,1,3.5,1.5,0,0,0,0,1,1,4,1,0,0,0.235494686,0.178827997,0.986928105,538.7347582,0.049124088,123.046875,78148.86667
30,2,1,3.5,1.5,0,0,0,0,1,1,4,1,0,0,0.235973837,0.172952016,1,540.931949,0.058355108,123.046875,28187.06073
30.1,2,1,3.5,2.5,0,0,0,0,1,1,4,1,0,0,0.235703111,0.176359241,0.97124183,541.9650837,0.050226357,123.046875,24201.13417
30.2,2,1,3.5,2.5,0,0,0,0,1,1,4,1,0,0,0.235165478,0.177440248,1,537.6654873,0.018014723,123.046875,34937.96033
30.3,2,1,3.5,2.5,0,0,0,0,1,1,4,1,0,0,0.235030435,0.176290823,1,537.4743868,0.010129388,123.046875,19666.96677
30.4,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.235595623,0.176110655,1,542.8198271,0.075515008,123.046875,74666.81167
30.5,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.235969799,0.174086617,1,542.7833037,0.062789859,123.046875,67549.03767
30.6,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.236536033,0.179938652,1,541.6284399,0.025912175,123.046875,56658.8038
30.7,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.237017697,0.183167989,1,542.4280289,0.010719633,123.046875,50263.07433
30.8,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.237294585,0.177513228,1,543.1042232,0.023182293,123.046875,36789.7241
30.9,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.237330547,0.175175607,1,542.956463,0.024814575,123.046875,31372.129
31,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.23744861,0.1781632,1,542.024107,0.017575538,123.046875,32269.03893
31.1,2,1,3.5,2.5,0,0,1,0,1,1,4,1,0,0,0.236279831,0.181844098,1,540.1036148,0.077473874,123.046875,41055.24267
31.2,2,1,3.5,2.5,0,0.5,1,0,1,1,4,1,0,0,0.233680696,0.191099936,1,539.2995981,0.088921195,123.046875,111379.51
31.3,2,1,3.5,2.5,0,0.5,1,0,1,1,4,1,0,0,0.236134722,0.175562169,1,542.3225788,0.064673694,101.7503005,47042.83667
31.4,2,1,3.5,2.5,0,0.5,1,0,1,1,4,1,0,0,0.238992326,0.178493888,1,549.7074373,0.050320679,99.38401442,58631.74567
31.5,2,1,3.5,1.5,0,0.5,1,0,1,1,4,1,0,0,0.24034879,0.176457307,1,552.4041015,0.038446643,99.38401442,59743.02327
31.6,2,1,3.5,1.5,0,0.5,1,0,1,1,4,1,0,0,0.240215781,0.175871191,1,550.4726388,0.017426685,99.38401442,42443.6117
31.7,2,1,3.5,1.5,0,0.5,1,0,1,1,4,1,0,0,0.240273646,0.17789979,1,548.3570032,0.011547411,99.38401442,94462.135
31.8,2,1,3.5,1.5,0,0.5,1,0,1,1,4,1,0,0,0.240532924,0.178873609,1,547.408722,0.044777282,99.38401442,58840.61613
31.9,2,1,3.5,2,0,1,1,0,1,1,4,1,0,0,0.240042871,0.174857462,1,547.6504272,0.032784835,99.38401442,88167.62
32,2,1,3.5,2,0,1,1,0,1,1,4,1,0,0,0.23969519,0.176483534,1,546.7463743,0.020022073,99.38401442,49707.793
32.1,2,1,3.5,2,0,1,1,0,1,1,4,1,0,0,0.238847485,0.178139254,1,544.1711151,0.0559113,99.38401442,37900.47633
32.2,2,1,3.5,2,0,1,1,0,1,1,4,1,0,0,0.238478197,0.167967752,1,542.8856476,0.036723289,99.38401442,48340.44933
32.3,2,1,3.5,2.5,0,1,1,0,1,1,4,1,0,0,0.238472857,0.171187968,1,543.1405347,0.045207472,99.38401442,33708.95367
32.4,2,1,3.5,2.5,0,1,1,0,1,1,4,1,0,0,0.238332582,0.174261084,1,543.7689384,0.009921554,99.38401442,62876.03667
32.5,2,1,3.5,2.5,0,1,1,0,1,1,4,1,0,0,0.237175653,0.171853904,1,542.2419104,0.004336945,100.1790865,37270.00043
32.6,2,1,4,2.5,0,1,1,0,1,1,4,1,0,0,0.236238597,0.171547163,1,540.2368761,0.009825614,103.359375,29859.14
32.7,2,1,4,2.5,0,1,1,0,1,1,4,1,0,0,0.236519465,0.170565362,1,541.3597944,0.010088039,103.359375,45120.299
32.8,2,1,4,2.5,0,1,1,0,1,1,4,1,0,0,0.202658453,0.20485769,0.990849673,387.0210221,0.011343829,103.359375,569848.1538
32.9,2,1,4.5,1,0,1,1,0,1,1,4,1,0,0,0.135715439,0.281564724,0.900653595,73.46059063,0.028924815,103.359375,624417.1567
33,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.136691226,0.27616653,0.894117647,72.01869742,0.036768088,103.359375,71271.18233
33.1,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.138138163,0.265803457,0.823529412,75.89160129,0.053244895,103.359375,105850.8721
33.2,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.140431245,0.249582649,0.951633987,83.6886441,0.024580786,103.359375,392259.0867
33.3,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.141058604,0.236487411,1,87.34197645,0.012602998,103.359375,339776.238
33.4,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.140281977,0.23851829,0.955555556,86.3035205,0.071566028,103.359375,391210.3667
33.5,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.14003462,0.243196953,0.809150327,87.09258347,0.070380066,103.359375,88835.61833
33.6,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.140029988,0.248035258,1,86.61601492,0.101076081,103.359375,43491.519
33.7,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.139915577,0.247654397,0.964705882,86.26495444,0.055076619,103.359375,54560.87567
33.8,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.139943647,0.258008347,0.903267974,86.47272421,0.02117615,107.2353516,142269.8095
33.9,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.140834035,0.248851715,0.905882353,89.14340576,0.017386668,107.6660156,498022.7433
34,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.141618224,0.250921365,0.806535948,88.75177558,0.018951816,107.6660156,213780.8713
34.1,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.142935877,0.251947637,0.901960784,89.92349708,0.028421546,107.6660156,126504.8167
34.2,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.142763383,0.25530925,0.921568627,89.64241318,0.008166251,107.6660156,41694.7675
34.3,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.141759917,0.241050903,0.824836601,87.48919373,0.002057337,107.6660156,56052.36183
34.4,0,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.142105943,0.255023034,0.79869281,86.90502823,0.002584544,107.6660156,267114.8967
34.5,1.5,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.140730952,0.267627942,0.683660131,89.68830809,0.010271546,107.6660156,312730.1413
34.6,1.5,1,4.5,0,0,0,0,0,1,1,1,1,0,0,0.137086007,0.241668947,0.792156863,93.62338204,0.057706847,107.6660156,491921.6533
34.7,1.5,1,4,0,0,0,0,0,1,1,1,1,0,0,0.13334661,0.21551382,0.865359477,90.80881631,0.10630451,107.6660156,329192.407
34.8,1.5,1,4,0,0,0,0,0,1,1,1,1,0,0,0.131016815,0.193770525,0.708496732,86.72533246,0.07097117,107.6660156,424060.9043
34.9,1.5,1,4,0,0,0,0,0,1,1,2,1,0,0,0.134078595,0.171191388,0.563398693,93.72986935,0.04276396,107.6660156,603929.6667
35,1.5,1,4,0,0,0,0,0,1,1,2,1,0,0,0.135611229,0.176815362,0.550326797,102.5337674,0.015140937,107.6660156,447167.6982
35.1,1.5,1,2,0,0,0,2.5,0,1,1,2,1,0,0,0.137998259,0.164493249,0.585620915,109.6503738,0.014879238,107.6660156,678652.7667
35.2,1.5,1,2,0,0,0,4,0,1,1,2,1,0,0,0.143578387,0.187745165,0.566013072,115.9542085,0.014557526,107.6660156,504672.6231
35.3,2.5,1,1,0,0,0,6.5,0,1,1,2,1,0,0,0.149321104,0.192559524,0.653594771,121.2941041,0.022478505,107.6660156,420403.5092
35.4,2.5,1,1,0,0,0,6.5,0,1,1,2,1,0,0,0.149059134,0.202668309,0.671895425,120.0425368,0.009972073,107.6660156,465822.2433
35.5,2.5,1,1,0,0,0,6.5,0,1,1,2,1,0,0,0.148633112,0.206658228,0.712418301,117.5871539,0.012627118,107.6660156,121005.0015
35.6,2.5,1,0,0,0,0,6.5,0,1,1,2,1,0,0,0.148493177,0.210945767,0.730718954,116.7185479,0.065833663,107.6660156,176430.9333
35.7,2.5,1,0,0,0,0,7.5,0,1,1,2,1,0,0,0.150183244,0.206082375,0.750326797,121.521367,0.009846174,107.6660156,109516.4611
35.8,2.5,1,0,0,0,0,7.5,0,1,1,2,1,0,0,0.149706437,0.210123609,0.639215686,120.6475747,0.068439763,107.6660156,160687.5585
35.9,2.5,0.5,0,0,0,0,7.5,0,1,1,2,1,0,0,0.151712623,0.220786581,0.636601307,121.5328818,0.061218249,107.6660156,258391.5667
36,2.5,0.5,0,0,0,0,7.5,0,1,1,2,1,0,0,0.155516428,0.208665161,0.653594771,130.6516172,0.0204892,107.6660156,263155.2673
36.1,2.5,0.5,0,0,0,0,7.5,0,1,1,2,1,0,0,0.151152189,0.195338442,0.631372549,122.4374047,0.002712459,107.6660156,415407.8733
36.2,2.5,0.5,0,0,0,0,7.5,0,1,1,2,1,0,0,0.149994003,0.198188059,0.631372549,118.7589582,0.020800391,107.6660156,115974.708
36.3,2.5,0.5,0,0,0,0,7.5,0,1,1,2,1,0,0,0.151590767,0.20293856,0.674509804,122.9126733,0.064679172,107.6660156,469663.7953
36.4,2.5,0.5,0,0,0,0,7.5,0,1,1,2,1,0,0,0.150777128,0.198070608,0.674509804,121.2113982,0.094355451,107.6660156,317002.8233
